FREQ;GEO;UNIT;OBJECTIV\TIME_PERIOD,2000 ,2001 ,2002 ,2003 ,2004 ,2005 ,2006 ,2007 ,2008 ,2009 ,2010 ,2011 ,2012 ,2013 ,2014 ,2015 ,2016 ,2017 
A;BE;MEUR_KP_PRE;OBJ16,0 ,0 ,0 ,5.6 ,48.4 ,73.8 ,83.7 ,66.6 ,58.8 ,192.2 ,199.7 ,168.9 ,167.8 ,144.2 ,150 ,102.6 ,146.5 ,124 
A;BG;MEUR_KP_PRE;OBJ16,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,0.1 ,0.6 ,0.1 ,0.1 ,0.1 ,1.2 ,5.7 ,7.4 ,0 
A;CY;MEUR_KP_PRE;OBJ16,0 ,0 ,0 ,0 ,0 ,0.3 ,5 ,4.2 ,7.9 ,5.7 ,4.8 ,3.6 ,2.5 ,2.7 ,2.7 ,2.7 ,3 ,0.1 
A;CZ;MEUR_KP_PRE;OBJ16,0 ,0 ,30.9 ,34.3 ,38.3 ,62.5 ,76.2 ,145.2 ,70 ,21.5 ,24.3 ,8.8 ,12 ,15.2 ,10.4 ,10.3 ,0.7 ,4.7 
A;DE;MEUR_KP_PRE;OBJ16,17.3 ,33.3 ,176 ,217.7 ,324.7 ,435.4 ,299.8 ,612.5 ,1208 ,1422.4 ,866.7 ,763.4 ,756.5 ,661.7 ,550.5 ,606.9 ,506.4 ,988.6 
A;DK;MEUR_KP_PRE;OBJ16,0 ,4 ,4 ,0 ,0.2 ,0.2 ,0.2 ,6.9 ,4.7 ,6.1 ,0.7 ,3.2 ,1.6 ,4.9 ,33 ,38 ,34.4 ,29.2 
A;EE;MEUR_KP_PRE;OBJ16,0 ,0 ,0 ,0 ,0 ,3.3 ,0.8 ,0.8 ,1.9 ,3 ,1.4 ,1.4 ,0.5 ,0 ,0.1 ,0 ,0 ,0.2 
A;EL;MEUR_KP_PRE;OBJ16,0 ,0 ,0 ,0 ,11 ,43.7 ,79.3 ,82.6 ,171.8 ,111.6 ,147.4 ,17.2 ,8.7 ,0.3 ,3.6 ,1 ,1.1 ,0.8 
A;ES;MEUR_KP_PRE;OBJ16,0 ,37 ,52.8 ,48.3 ,36.5 ,36 ,41.1 ,123.1 ,146.1 ,167 ,121.4 ,71.2 ,64.9 ,62.6 ,52.7 ,36.1 ,43.7 ,63.1 
A;EU28;MEUR_KP_PRE;OBJ16,88.4 ,190.1 ,537.7 ,1107.5 ,1486.3 ,1794.6 ,1795.1 ,2801.1 ,3152.1 ,3017.7 ,2091.2 ,1899.4 ,1873.5 ,1633.8 ,1503.2 ,2100.6 ,2136.7 ,3858.4 
A;FI;MEUR_KP_PRE;OBJ16,0 ,0 ,0 ,0 ,1 ,1.3 ,1.6 ,22.2 ,31.8 ,36.8 ,30.3 ,33.1 ,27 ,25.6 ,17.3 ,48.6 ,56.7 ,50.5 
A;FR;MEUR_KP_PRE;OBJ16,0 ,0 ,5.5 ,6.6 ,2.8 ,1 ,57.7 ,94.8 ,165 ,192.4 ,126.3 ,136.1 ,135.6 ,139.3 ,129.9 ,503.8 ,484 ,482.3 
A;HR;MEUR_KP_PRE;OBJ16,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,3.8 ,49.1 ,103.2 
A;HU;MEUR_KP_PRE;OBJ16,0 ,0 ,0 ,0 ,0 ,22.3 ,13.3 ,27 ,56.5 ,27.7 ,9.5 ,8.9 ,0 ,1.1 ,7.1 ,19.2 ,29.6 ,45.4 
A;IE;MEUR_KP_PRE;OBJ16,0 ,7.5 ,7.5 ,10.5 ,23.5 ,45.1 ,80.2 ,93.3 ,114.5 ,30.8 ,30.6 ,27.5 ,20.8 ,17.4 ,19.3 ,41.2 ,33 ,9.6 
A;IT;MEUR_KP_PRE;OBJ16,67.3 ,102.5 ,136.3 ,576.4 ,769.3 ,689 ,738.2 ,766.5 ,619.2 ,503.6 ,276.2 ,300.3 ,256.9 ,253.3 ,148.9 ,180.2 ,412.9 ,1481.3 
A;LT;MEUR_KP_PRE;OBJ16,0 ,0 ,0 ,0 ,0 ,0.1 ,1.6 ,2.5 ,2.3 ,1.1 ,6.4 ,8.5 ,12.3 ,5.9 ,7.6 ,7.8 ,4 ,1.8 
A;LU;MEUR_KP_PRE;OBJ16,0 ,0 ,0 ,0 ,0 ,6.9 ,11.7 ,7.8 ,7.7 ,8.5 ,7.7 ,8 ,6.5 ,8.1 ,9.5 ,8.6 ,9.4 ,12.1 
A;LV;MEUR_KP_PRE;OBJ16,0 ,0 ,0 ,0 ,0.1 ,3.2 ,5.2 ,258.3 ,5.8 ,0.9 ,1.7 ,3.7 ,6 ,6.2 ,7 ,12.5 ,2 ,0.5 
A;MT;MEUR_KP_PRE;OBJ16,0 ,0 ,0 ,0 ,0 ,0 ,0.9 ,0.5 ,0.7 ,0.3 ,0.1 ,0.1 ,0.1 ,0.1 ,0.2 ,0.1 ,1.6 ,0.9 
A;NL;MEUR_KP_PRE;OBJ16,0 ,0 ,10.1 ,9.8 ,8.1 ,4.4 ,10.2 ,25 ,69.7 ,48.2 ,45.2 ,28.4 ,21.4 ,31.6 ,18.7 ,25.1 ,30.3 ,34.3 
A;PL;MEUR_KP_PRE;OBJ16,0 ,0 ,0 ,0 ,4.7 ,83.9 ,88.9 ,172.2 ,42.8 ,1.6 ,4.7 ,2.1 ,1.9 ,1.7 ,5.2 ,0 ,6.3 ,102.1 
A;PT;MEUR_KP_PRE;OBJ16,0 ,0 ,0 ,0 ,0 ,0.2 ,0.7 ,1.6 ,2.6 ,29.2 ,45.4 ,17.7 ,36.9 ,23.1 ,47 ,180.3 ,132.3 ,149 
A;RO;MEUR_KP_PRE;OBJ16,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,3.4 ,6 ,4.2 ,1.1 ,0.1 ,2.3 ,3.1 ,3 ,0.3 
A;SE;MEUR_KP_PRE;OBJ16,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0.4 ,1.3 ,1.3 ,2.1 ,0.2 ,0.8 ,0 ,15.9 ,10.7 ,18.2 
A;SI;MEUR_KP_PRE;OBJ16,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1.9 ,1.9 ,1.7 ,1.5 ,3 ,3 ,2.3 ,4.3 ,5.5 ,2.8 ,3.7 
A;SK;MEUR_KP_PRE;OBJ16,0 ,0 ,0 ,0 ,0 ,0 ,2.2 ,2.8 ,3.8 ,2.2 ,0.8 ,0.8 ,0.7 ,0 ,1.3 ,4.4 ,8.2 ,0 
A;UK;MEUR_KP_PRE;OBJ16,3.7 ,5.7 ,83.6 ,146.7 ,182.5 ,209.2 ,128 ,135 ,118 ,54.6 ,62.1 ,160.4 ,231.1 ,150.7 ,205.6 ,175.8 ,52.4 ,80.2 
A;AT;MEUR_KP_PRE;OBJ40,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;BE;MEUR_KP_PRE;OBJ40,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;BG;MEUR_KP_PRE;OBJ40,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;CY;MEUR_KP_PRE;OBJ40,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;CZ;MEUR_KP_PRE;OBJ40,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;DE;MEUR_KP_PRE;OBJ40,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,29.2 
A;DK;MEUR_KP_PRE;OBJ40,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;EE;MEUR_KP_PRE;OBJ40,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;EL;MEUR_KP_PRE;OBJ40,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;ES;MEUR_KP_PRE;OBJ40,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;EU28;MEUR_KP_PRE;OBJ40,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,51.9 
A;FI;MEUR_KP_PRE;OBJ40,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;FR;MEUR_KP_PRE;OBJ40,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1.2 
A;HR;MEUR_KP_PRE;OBJ40,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;HU;MEUR_KP_PRE;OBJ40,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;IE;MEUR_KP_PRE;OBJ40,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;IT;MEUR_KP_PRE;OBJ40,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;LT;MEUR_KP_PRE;OBJ40,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;LU;MEUR_KP_PRE;OBJ40,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;LV;MEUR_KP_PRE;OBJ40,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0.1 
A;MT;MEUR_KP_PRE;OBJ40,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;NL;MEUR_KP_PRE;OBJ40,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,6.9 
A;PL;MEUR_KP_PRE;OBJ40,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;PT;MEUR_KP_PRE;OBJ40,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;RO;MEUR_KP_PRE;OBJ40,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;SE;MEUR_KP_PRE;OBJ40,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;SI;MEUR_KP_PRE;OBJ40,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0.6 
A;SK;MEUR_KP_PRE;OBJ40,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;UK;MEUR_KP_PRE;OBJ40,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,13.9 
A;AT;MEUR_KP_PRE;OBJ41,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;BE;MEUR_KP_PRE;OBJ41,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;BG;MEUR_KP_PRE;OBJ41,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;CY;MEUR_KP_PRE;OBJ41,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;CZ;MEUR_KP_PRE;OBJ41,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;DE;MEUR_KP_PRE;OBJ41,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;DK;MEUR_KP_PRE;OBJ41,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;EE;MEUR_KP_PRE;OBJ41,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;EL;MEUR_KP_PRE;OBJ41,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;ES;MEUR_KP_PRE;OBJ41,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;EU28;MEUR_KP_PRE;OBJ41,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;FI;MEUR_KP_PRE;OBJ41,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;FR;MEUR_KP_PRE;OBJ41,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;HR;MEUR_KP_PRE;OBJ41,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;HU;MEUR_KP_PRE;OBJ41,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;IE;MEUR_KP_PRE;OBJ41,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;IT;MEUR_KP_PRE;OBJ41,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;LT;MEUR_KP_PRE;OBJ41,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;LU;MEUR_KP_PRE;OBJ41,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;LV;MEUR_KP_PRE;OBJ41,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;MT;MEUR_KP_PRE;OBJ41,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;NL;MEUR_KP_PRE;OBJ41,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;PL;MEUR_KP_PRE;OBJ41,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;PT;MEUR_KP_PRE;OBJ41,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;RO;MEUR_KP_PRE;OBJ41,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;SE;MEUR_KP_PRE;OBJ41,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;SI;MEUR_KP_PRE;OBJ41,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;SK;MEUR_KP_PRE;OBJ41,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;UK;MEUR_KP_PRE;OBJ41,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;AT;MEUR_KP_PRE;OBJ42,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;BE;MEUR_KP_PRE;OBJ42,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;BG;MEUR_KP_PRE;OBJ42,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;CY;MEUR_KP_PRE;OBJ42,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;CZ;MEUR_KP_PRE;OBJ42,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;DE;MEUR_KP_PRE;OBJ42,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;DK;MEUR_KP_PRE;OBJ42,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;EE;MEUR_KP_PRE;OBJ42,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;EL;MEUR_KP_PRE;OBJ42,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;ES;MEUR_KP_PRE;OBJ42,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;EU28;MEUR_KP_PRE;OBJ42,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;FI;MEUR_KP_PRE;OBJ42,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;FR;MEUR_KP_PRE;OBJ42,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;HR;MEUR_KP_PRE;OBJ42,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;HU;MEUR_KP_PRE;OBJ42,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;IE;MEUR_KP_PRE;OBJ42,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;IT;MEUR_KP_PRE;OBJ42,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;LT;MEUR_KP_PRE;OBJ42,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;LU;MEUR_KP_PRE;OBJ42,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;LV;MEUR_KP_PRE;OBJ42,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;MT;MEUR_KP_PRE;OBJ42,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;NL;MEUR_KP_PRE;OBJ42,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;PL;MEUR_KP_PRE;OBJ42,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;PT;MEUR_KP_PRE;OBJ42,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;RO;MEUR_KP_PRE;OBJ42,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;SE;MEUR_KP_PRE;OBJ42,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;SI;MEUR_KP_PRE;OBJ42,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;SK;MEUR_KP_PRE;OBJ42,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;UK;MEUR_KP_PRE;OBJ42,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;AT;MEUR_KP_PRE;OTH,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1.5 ,3 ,11.4 
A;BE;MEUR_KP_PRE;OTH,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,2.6 ,13 
A;BG;MEUR_KP_PRE;OTH,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,2.9 ,1.4 ,0.2 
A;CY;MEUR_KP_PRE;OTH,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;CZ;MEUR_KP_PRE;OTH,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,2.8 ,7 ,3.6 ,3.3 
A;DE;MEUR_KP_PRE;OTH,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,110 ,120.8 ,100.7 ,99.1 ,170 ,91.3 ,130.2 ,227 ,267.5 
A;DK;MEUR_KP_PRE;OTH,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,3.8 ,8.7 ,0.9 
A;EE;MEUR_KP_PRE;OTH,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,3 ,6.1 ,9.6 
A;EL;MEUR_KP_PRE;OTH,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;ES;MEUR_KP_PRE;OTH,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0.4 ,2.7 ,14 ,37.3 
A;EU28;MEUR_KP_PRE;OTH,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,110 ,120.8 ,100.7 ,99.1 ,170 ,105 ,328.6 ,752.7 ,1726.9 
A;FI;MEUR_KP_PRE;OTH,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0.9 ,12 
A;FR;MEUR_KP_PRE;OTH,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,8.2 ,21.3 ,12.6 
A;HR;MEUR_KP_PRE;OTH,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;HU;MEUR_KP_PRE;OTH,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,140.5 ,345.6 ,614 
A;IE;MEUR_KP_PRE;OTH,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;IT;MEUR_KP_PRE;OTH,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,6 ,5.4 ,10.3 ,51.6 
A;LT;MEUR_KP_PRE;OTH,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,5.5 
A;LU;MEUR_KP_PRE;OTH,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;LV;MEUR_KP_PRE;OTH,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0.7 
A;MT;MEUR_KP_PRE;OTH,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;NL;MEUR_KP_PRE;OTH,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,13.3 ,10.7 ,42.9 
A;PL;MEUR_KP_PRE;OTH,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0.2 ,73.7 ,559.4 
A;PT;MEUR_KP_PRE;OTH,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
